Date,Region,Type,Value,Lat,Lon
2026-06-06,CAN,weather_uv,4.75,62.8091,-92.0853
2026-06-06,CAN,weather_uv,5.5,61.1088,-94.0585
2026-06-06,CAN,weather_uv,2.6,64.3201,-96.0212
2026-06-06,CAN,weather_uv,4.95,69.1149,-105.0548
2026-06-06,CAN,weather_uv,6.7,43.7064,-79.3986
2026-06-06,CAN,weather_uv,4.1,45.4112,-75.6981
2026-06-06,CAN,weather_uv,4.65,44.2298,-76.481
2026-06-06,CAN,weather_uv,7.0,43.5459,-80.256
2026-06-06,CAN,weather_uv,6.85,43.8668,-79.2663
2026-06-06,CAN,weather_uv,5.75,46.2346,-63.1256
2026-06-06,CAN,weather_uv,5.2,46.3912,-63.7887
2026-06-06,CAN,weather_uv,5.75,46.2265,-63.2181
2026-06-06,CAN,weather_uv,6.65,46.1668,-62.6487
2026-06-06,CAN,weather_uv,1.4,45.5088,-73.5878
2026-06-06,CAN,weather_uv,1.75,45.4473,-73.7533
2026-06-06,CAN,weather_uv,1.5,45.6668,-73.8825
2026-06-06,CAN,weather_uv,1.25,45.4501,-73.4658
2026-06-06,CAN,weather_uv,1.75,45.4654,-73.6659
2026-06-06,CAN,weather_uv,6.35,52.1324,-106.6689
2026-06-06,CAN,weather_uv,7.05,49.8001,-104.1678
2026-06-06,CAN,weather_uv,6.95,50.4501,-104.6178
2026-06-06,CAN,weather_uv,7.0,53.2001,-105.7677
2026-06-06,CAN,weather_uv,7.15,50.4001,-105.5345
2026-06-06,CAN,weather_uv,3.15,60.7161,-135.0538
2026-06-06,CAN,weather_uv,4.45,64.0601,-139.4333
2026-06-06,CAN,weather_uv,5.8,60.0635,-128.7089
2026-06-06,CAN,weather_uv,5.8,60.7522,-137.5108
2026-06-06,CAN,weather_uv,4.75,63.5927,-135.8998
2026-06-06,CAN,weather_uv,7.3,48.9332,-55.6649
2026-06-06,CAN,weather_uv,7.4,47.5333,-52.9667
2026-06-06,CAN,weather_uv,6.15,46.2153,-63.0866
2026-06-06,CAN,weather_yesterday_rain,0.024,51.0501,-114.0853
2026-06-06,CAN,weather_yesterday_rain,0.571,53.5501,-113.4687
2026-06-06,CAN,weather_yesterday_rain,0.555,53.6334,-113.6353
2026-06-06,CAN,weather_yesterday_rain,0.083,52.8348,-110.8534
2026-06-06,CAN,weather_yesterday_rain,0.173,54.7502,-113.5688
2026-06-06,CAN,weather_yesterday_rain,0.146,49.2497,-123.1193
2026-06-06,CAN,weather_yesterday_rain,0.051,48.4359,-123.3516
2026-06-06,CAN,weather_yesterday_rain,0.323,49.1063,-122.8251
2026-06-06,CAN,weather_yesterday_rain,0.252,49.2664,-122.9526
2026-06-06,CAN,weather_yesterday_rain,0.319,49.3164,-123.0693
2026-06-06,CAN,weather_yesterday_rain,0.008,49.8753,-97.409
2026-06-06,CAN,weather_yesterday_rain,0.02,49.8844,-97.147
2026-06-06,CAN,weather_yesterday_rain,0.035,49.8469,-99.9531
2026-06-06,CAN,weather_yesterday_rain,0.008,49.5258,-96.6845
2026-06-06,CAN,weather_yesterday_rain,0.0,55.7435,-97.8558
2026-06-06,CAN,weather_yesterday_rain,0.0,46.0945,-64.7965
2026-06-06,CAN,weather_yesterday_rain,0.0,45.2708,-66.0562
2026-06-06,CAN,weather_yesterday_rain,0.0,45.9454,-66.6656
2026-06-06,CAN,weather_yesterday_rain,0.0,46.0784,-64.6873
2026-06-06,CAN,weather_yesterday_rain,0.0,47.029,-65.5019
2026-06-06,CAN,weather_yesterday_rain,0.028,47.5649,-52.7093
2026-06-06,CAN,weather_yesterday_rain,0.0,47.5166,-52.7814
2026-06-06,CAN,weather_yesterday_rain,0.181,48.95,-57.952
2026-06-06,CAN,weather_yesterday_rain,0.0,44.6427,-63.5769
2026-06-06,CAN,weather_yesterday_rain,0.0,44.6713,-63.5772
2026-06-06,CAN,weather_yesterday_rain,0.0,46.1351,-60.1831
2026-06-06,CAN,weather_yesterday_rain,0.0,45.3668,-63.2654
2026-06-06,CAN,weather_yesterday_rain,0.0,45.5834,-62.6486
2026-06-06,CAN,weather_yesterday_rain,0.028,62.4541,-114.3725
2026-06-06,CAN,weather_yesterday_rain,0.024,60.8156,-115.7999
2026-06-06,CAN,weather_yesterday_rain,0.031,68.3617,-133.7282
2026-06-06,CAN,weather_yesterday_rain,0.008,60.0044,-111.8887
2026-06-06,CAN,weather_yesterday_rain,0.232,62.8025,-116.0464
2026-06-06,CAN,weather_yesterday_rain,0.055,63.747,-68.5173
2026-06-06,CAN,weather_yesterday_rain,0.024,62.8091,-92.0853
2026-06-06,CAN,weather_yesterday_rain,0.0,61.1088,-94.0585
2026-06-06,CAN,weather_yesterday_rain,0.016,64.3201,-96.0212
2026-06-06,CAN,weather_yesterday_rain,0.098,69.1149,-105.0548
2026-06-06,CAN,weather_yesterday_rain,0.0,43.7064,-79.3986
2026-06-06,CAN,weather_yesterday_rain,0.0,45.4112,-75.6981
2026-06-06,CAN,weather_yesterday_rain,0.0,44.2298,-76.481
2026-06-06,CAN,weather_yesterday_rain,0.0,43.5459,-80.256
2026-06-06,CAN,weather_yesterday_rain,0.004,43.8668,-79.2663
2026-06-06,CAN,weather_yesterday_rain,0.0,46.2346,-63.1256
2026-06-06,CAN,weather_yesterday_rain,0.0,46.3912,-63.7887
2026-06-06,CAN,weather_yesterday_rain,0.0,46.2265,-63.2181
2026-06-06,CAN,weather_yesterday_rain,0.0,46.1668,-62.6487
2026-06-06,CAN,weather_yesterday_rain,0.0,45.5088,-73.5878
2026-06-06,CAN,weather_yesterday_rain,0.0,45.4473,-73.7533
2026-06-06,CAN,weather_yesterday_rain,0.0,45.6668,-73.8825
2026-06-06,CAN,weather_yesterday_rain,0.0,45.4501,-73.4658
2026-06-06,CAN,weather_yesterday_rain,0.0,45.4654,-73.6659
2026-06-06,CAN,weather_yesterday_rain,0.008,52.1324,-106.6689
2026-06-06,CAN,weather_yesterday_rain,0.02,49.8001,-104.1678
2026-06-06,CAN,weather_yesterday_rain,0.075,50.4501,-104.6178
2026-06-06,CAN,weather_yesterday_rain,0.0,53.2001,-105.7677
2026-06-06,CAN,weather_yesterday_rain,0.024,50.4001,-105.5345
2026-06-06,CAN,weather_yesterday_rain,0.0,60.7161,-135.0538
2026-06-06,CAN,weather_yesterday_rain,0.024,64.0601,-139.4333
2026-06-06,CAN,weather_yesterday_rain,0.087,60.0635,-128.7089
2026-06-06,CAN,weather_yesterday_rain,0.177,60.7522,-137.5108
2026-06-06,CAN,weather_yesterday_rain,0.016,63.5927,-135.8998
2026-06-06,CAN,weather_yesterday_rain,0.402,48.9332,-55.6649
2026-06-06,CAN,weather_yesterday_rain,0.0,47.5333,-52.9667
2026-06-06,CAN,weather_yesterday_rain,0.0,46.2153,-63.0866
2026-06-06,UK,suggested_strategy,Scale Umbrellas,51.5085,-0.1257
2026-06-06,UK,suggested_strategy,Scale Umbrellas,51.4552,-2.5966
2026-06-06,UK,suggested_strategy,Baseline,53.383,-1.4659
2026-06-06,UK,suggested_strategy,Baseline,51.558,-1.7812
2026-06-06,UK,suggested_strategy,Baseline,52.4814,-1.8998
2026-06-06,UK,suggested_strategy,Baseline,50.8284,-0.1395
2026-06-06,UK,suggested_strategy,Baseline,50.8309,-0.1672
2026-06-06,UK,suggested_strategy,Baseline,53.4809,-2.2374
2026-06-06,UK,suggested_strategy,Baseline,55.8651,-4.2576
2026-06-06,UK,suggested_strategy,Baseline,55.9521,-3.1965
2026-06-06,UK,suggested_strategy,Baseline,57.1437,-2.0981
2026-06-06,UK,suggested_strategy,Baseline,56.0716,-3.4589
2026-06-06,UK,suggested_strategy,Baseline,57.0755,-2.7802
2026-06-06,UK,suggested_strategy,Baseline,55.8844,-3.3397
2026-06-06,UK,suggested_strategy,Baseline,57.0517,-2.4882
2026-06-06,UK,suggested_strategy,Scale Umbrellas,55.7992,-4.3929
2026-06-06,UK,suggested_strategy,Baseline,51.48,-3.18
2026-06-06,UK,suggested_strategy,Scale Umbrellas,51.7144,-3.4492
2026-06-06,UK,suggested_strategy,Baseline,51.8514,-4.8806
2026-06-06,UK,suggested_strategy,Baseline,51.6545,-3.0228
2026-06-06,UK,suggested_strategy,Baseline,52.4498,-3.54
2026-06-06,UK,suggested_strategy,Scale Umbrellas,51.7479,-3.3778
2026-06-06,UK,suggested_strategy,Baseline,51.5924,-3.7802
2026-06-06,UK,suggested_strategy,Baseline,54.1784,-6.3374
2026-06-06,UK,suggested_strategy,Baseline,54.5968,-5.9254
2026-06-06,UK,suggested_strategy,Baseline,54.4471,-6.387
2026-06-06,UK,suggested_strategy,Baseline,54.3667,-6.0167
2026-06-06,UK,suggested_strategy,Baseline,54.9981,-7.3093
2026-06-06,UK,suggested_strategy,Baseline,54.5234,-6.0353
2026-06-06,UK,suggested_strategy,Baseline,54.6608,-5.668
2026-06-06,UK,suggested_strategy,Baseline,51.6214,-3.9436
2026-06-06,UK,weather_rain,0.205,51.5085,-0.1257
2026-06-06,UK,weather_rain,0.252,51.4552,-2.5966
2026-06-06,UK,weather_rain,0.031,53.383,-1.4659
2026-06-06,UK,weather_rain,0.146,51.558,-1.7812
2026-06-06,UK,weather_rain,0.043,52.4814,-1.8998
2026-06-06,UK,weather_rain,0.138,50.8284,-0.1395
2026-06-06,UK,weather_rain,0.146,50.8309,-0.1672
2026-06-06,UK,weather_rain,0.043,53.4809,-2.2374
2026-06-06,UK,weather_rain,0.189,55.8651,-4.2576
2026-06-06,UK,weather_rain,0.063,55.9521,-3.1965
2026-06-06,UK,weather_rain,0.043,57.1437,-2.0981
2026-06-06,UK,weather_rain,0.079,56.0716,-3.4589
2026-06-06,UK,weather_rain,0.055,57.0755,-2.7802
2026-06-06,UK,weather_rain,0.028,55.8844,-3.3397
2026-06-06,UK,weather_rain,0.043,57.0517,-2.4882
2026-06-06,UK,weather_rain,0.232,55.7992,-4.3929
2026-06-06,UK,weather_rain,0.161,51.48,-3.18
2026-06-06,UK,weather_rain,0.299,51.7144,-3.4492
2026-06-06,UK,weather_rain,0.039,51.8514,-4.8806
2026-06-06,UK,weather_rain,0.157,51.6545,-3.0228
2026-06-06,UK,weather_rain,0.079,52.4498,-3.54
2026-06-06,UK,weather_rain,0.22,51.7479,-3.3778
2026-06-06,UK,weather_rain,0.161,51.5924,-3.7802
2026-06-06,UK,weather_rain,0.039,54.1784,-6.3374
2026-06-06,UK,weather_rain,0.051,54.5968,-5.9254
2026-06-06,UK,weather_rain,0.043,54.4471,-6.387
2026-06-06,UK,weather_rain,0.028,54.3667,-6.0167
2026-06-06,UK,weather_rain,0.154,54.9981,-7.3093
2026-06-06,UK,weather_rain,0.035,54.5234,-6.0353
2026-06-06,UK,weather_rain,0.016,54.6608,-5.668
2026-06-06,UK,weather_rain,0.165,51.6214,-3.9436
2026-06-06,UK,weather_uv,3.5,51.5085,-0.1257
2026-06-06,UK,weather_uv,3.15,51.4552,-2.5966
2026-06-06,UK,weather_uv,3.45,53.383,-1.4659
2026-06-06,UK,weather_uv,2.65,51.558,-1.7812
2026-06-06,UK,weather_uv,2.35,52.4814,-1.8998
2026-06-06,UK,weather_uv,2.6,50.8284,-0.1395
2026-06-06,UK,weather_uv,2.45,50.8309,-0.1672
2026-06-06,UK,weather_uv,3.0,53.4809,-2.2374
2026-06-06,UK,weather_uv,1.95,55.8651,-4.2576
2026-06-06,UK,weather_uv,2.15,55.9521,-3.1965
2026-06-06,UK,weather_uv,3.5,57.1437,-2.0981
2026-06-06,UK,weather_uv,2.45,56.0716,-3.4589
2026-06-06,UK,weather_uv,3.2,57.0755,-2.7802
2026-06-06,UK,weather_uv,2.3,55.8844,-3.3397
2026-06-06,UK,weather_uv,3.15,57.0517,-2.4882
2026-06-06,UK,weather_uv,2.75,55.7992,-4.3929
2026-06-06,UK,weather_uv,1.95,51.48,-3.18
2026-06-06,UK,weather_uv,2.65,51.7144,-3.4492
2026-06-06,UK,weather_uv,1.7,51.8514,-4.8806
2026-06-06,UK,weather_uv,2.4,51.6545,-3.0228
2026-06-06,UK,weather_uv,2.8,52.4498,-3.54
2026-06-06,UK,weather_uv,1.65,51.7479,-3.3778
2026-06-06,UK,weather_uv,0.9,51.5924,-3.7802
2026-06-06,UK,weather_uv,1.7,54.1784,-6.3374
2026-06-06,UK,weather_uv,1.75,54.5968,-5.9254
2026-06-06,UK,weather_uv,1.75,54.4471,-6.387
2026-06-06,UK,weather_uv,2.65,54.3667,-6.0167
2026-06-06,UK,weather_uv,1.6,54.9981,-7.3093
2026-06-06,UK,weather_uv,1.7,54.5234,-6.0353
2026-06-06,UK,weather_uv,2.2,54.6608,-5.668
2026-06-06,UK,weather_uv,2.25,51.6214,-3.9436
2026-06-06,UK,weather_yesterday_rain,0.012,51.5085,-0.1257
2026-06-06,UK,weather_yesterday_rain,0.067,51.4552,-2.5966
2026-06-06,UK,weather_yesterday_rain,0.004,53.383,-1.4659
2026-06-06,UK,weather_yesterday_rain,0.024,51.558,-1.7812
2026-06-06,UK,weather_yesterday_rain,0.008,52.4814,-1.8998
2026-06-06,UK,weather_yesterday_rain,0.0,50.8284,-0.1395
2026-06-06,UK,weather_yesterday_rain,0.0,50.8309,-0.1672
2026-06-06,UK,weather_yesterday_rain,0.051,53.4809,-2.2374
2026-06-06,UK,weather_yesterday_rain,0.063,55.8651,-4.2576
2026-06-06,UK,weather_yesterday_rain,0.031,55.9521,-3.1965
2026-06-06,UK,weather_yesterday_rain,0.102,57.1437,-2.0981
2026-06-06,UK,weather_yesterday_rain,0.051,56.0716,-3.4589
2026-06-06,UK,weather_yesterday_rain,0.047,57.0755,-2.7802
2026-06-06,UK,weather_yesterday_rain,0.059,55.8844,-3.3397
2026-06-06,UK,weather_yesterday_rain,0.059,57.0517,-2.4882
2026-06-06,UK,weather_yesterday_rain,0.087,55.7992,-4.3929
2026-06-06,UK,weather_yesterday_rain,0.122,51.48,-3.18
2026-06-06,UK,weather_yesterday_rain,0.106,51.7144,-3.4492
2026-06-06,UK,weather_yesterday_rain,0.13,51.8514,-4.8806
2026-06-06,UK,weather_yesterday_rain,0.075,51.6545,-3.0228
2026-06-06,UK,weather_yesterday_rain,0.079,52.4498,-3.54
2026-06-06,UK,weather_yesterday_rain,0.106,51.7479,-3.3778
2026-06-06,UK,weather_yesterday_rain,0.098,51.5924,-3.7802
2026-06-06,UK,weather_yesterday_rain,0.083,54.1784,-6.3374
2026-06-06,UK,weather_yesterday_rain,0.055,54.5968,-5.9254
2026-06-06,UK,weather_yesterday_rain,0.024,54.4471,-6.387
2026-06-06,UK,weather_yesterday_rain,0.063,54.3667,-6.0167
2026-06-06,UK,weather_yesterday_rain,0.142,54.9981,-7.3093
2026-06-06,UK,weather_yesterday_rain,0.059,54.5234,-6.0353
2026-06-06,UK,weather_yesterday_rain,0.055,54.6608,-5.668
2026-06-06,UK,weather_yesterday_rain,0.098,51.6214,-3.9436
2026-06-06,US,suggested_strategy,Baseline,61.2181,-149.9003
2026-06-06,US,suggested_strategy,Baseline,64.8378,-147.7164
2026-06-06,US,suggested_strategy,Baseline,57.0532,-135.3309
2026-06-06,US,suggested_strategy,Scale Umbrellas,60.5432,-145.7587
2026-06-06,US,suggested_strategy,Baseline,61.5809,-149.4415
2026-06-06,US,suggested_strategy,Baseline,33.5207,-86.8025
2026-06-06,US,suggested_strategy,Baseline,34.7304,-86.5859
2026-06-06,US,suggested_strategy,Scale Umbrellas,30.6944,-88.043
2026-06-06,US,suggested_strategy,Baseline,34.6993,-86.7483
2026-06-06,US,suggested_strategy,Scale Umbrellas,30.523,-87.9033
2026-06-06,US,suggested_strategy,Baseline,34.7465,-92.2896
2026-06-06,US,suggested_strategy,Baseline,35.8423,-90.7043
2026-06-06,US,suggested_strategy,Scale Umbrellas,36.3728,-94.2088
2026-06-06,US,suggested_strategy,Scale Umbrellas,36.0626,-94.1574
2026-06-06,US,suggested_strategy,Scale Umbrellas,36.332,-94.1185
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.4484,-112.074
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),32.2217,-110.9265
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.5092,-111.899
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.3528,-111.789
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.4223,-111.8226
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),34.0522,-118.2437
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),37.7749,-122.4194
2026-06-06,US,suggested_strategy,Baseline,32.7157,-117.1647
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),37.3394,-121.895
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),37.8044,-122.2708
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),39.7392,-104.9847
2026-06-06,US,suggested_strategy,Baseline,38.8339,-104.8214
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),39.6133,-105.0166
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),39.7294,-104.8319
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),40.5853,-105.0844
2026-06-06,US,suggested_strategy,Baseline,41.1176,-73.4079
2026-06-06,US,suggested_strategy,Baseline,41.0265,-73.6285
2026-06-06,US,suggested_strategy,Baseline,41.0534,-73.5387
2026-06-06,US,suggested_strategy,Baseline,41.1412,-73.2637
2026-06-06,US,suggested_strategy,Baseline,41.1468,-73.4948
2026-06-06,US,suggested_strategy,Baseline,39.746,-75.5466
2026-06-06,US,suggested_strategy,Scale Umbrellas,39.6595,-75.5636
2026-06-06,US,suggested_strategy,Baseline,38.7746,-75.1393
2026-06-06,US,suggested_strategy,Scale Umbrellas,39.6837,-75.7497
2026-06-06,US,suggested_strategy,Baseline,39.4496,-75.7163
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),25.7743,-80.1937
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),28.5383,-81.3792
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),26.1423,-81.796
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),27.9475,-82.4584
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),26.3587,-80.0831
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.749,-84.388
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.9526,-84.5499
2026-06-06,US,suggested_strategy,Baseline,32.0835,-81.0998
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),34.0754,-84.2941
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),33.7748,-84.2963
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),21.3069,-157.8583
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),21.4504,-158.015
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),21.3156,-158.0072
2026-06-06,US,suggested_strategy,Scale Umbrellas,21.4024,-157.7405
2026-06-06,US,suggested_strategy,Scale Umbrellas,21.3999,-157.7989
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),42.0083,-91.6441
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),41.6611,-91.5302
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),41.6005,-93.6091
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),42.0347,-93.6199
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),41.5772,-93.7113
2026-06-06,US,suggested_strategy,Baseline,43.6135,-116.2035
2026-06-06,US,suggested_strategy,Baseline,43.6121,-116.3915
2026-06-06,US,suggested_strategy,Baseline,43.6954,-116.354
2026-06-06,US,suggested_strategy,Baseline,43.4918,-116.4201
2026-06-06,US,suggested_strategy,Baseline,41.85,-87.65
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),41.7859,-88.1473
2026-06-06,US,suggested_strategy,Baseline,42.0411,-87.6901
2026-06-06,US,suggested_strategy,Baseline,42.0722,-87.7228
2026-06-06,US,suggested_strategy,Scale Umbrellas (Residual Demand),41.8089,-88.0112
2026-06-06,US,suggested_strategy,Baseline,39.7684,-86.158
2026-06-06,US,suggested_strategy,Scale Umbrellas,39.9784,-86.118
2026-06-06,US,suggested_strategy,Scale Umbrellas,41.1306,-85.1289
2026-06-06,US,suggested_strategy,Baseline,39.1653,-86.5264
2026-06-06,US,suggested_strategy,Scale Umbrellas,40.4259,-86.9081
2026-06-06,US,suggested_strategy,Baseline,37.6922,-97.3375
2026-06-06,US,suggested_strategy,Baseline,38.9822,-94.6708
2026-06-06,US,suggested_strategy,Baseline,38.8814,-94.8191
2026-06-06,US,suggested_strategy,Baseline,38.9717,-95.2352
2026-06-06,US,suggested_strategy,Baseline,38.9667,-94.6169
2026-06-06,US,suggested_strategy,Baseline,38.2542,-85.7594
2026-06-06,US,suggested_strategy,Baseline,37.9887,-84.4777
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),36.9903,-86.4436
2026-06-06,US,suggested_strategy,Baseline,37.0834,-88.6
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),36.6084,-83.7166
2026-06-06,US,suggested_strategy,Scale Umbrellas,30.4433,-91.1875
2026-06-06,US,suggested_strategy,Baseline,29.9547,-90.0751
2026-06-06,US,suggested_strategy,Baseline,30.2241,-92.0198
2026-06-06,US,suggested_strategy,Scale Umbrellas,32.5251,-93.7502
2026-06-06,US,suggested_strategy,Scale Umbrellas,29.9841,-90.1529
2026-06-06,US,suggested_strategy,Scale Umbrellas,42.5256,-71.0953
2026-06-06,US,suggested_strategy,Baseline,42.3584,-71.0598
2026-06-06,US,suggested_strategy,Baseline,42.3751,-71.1056
2026-06-06,US,suggested_strategy,Scale Umbrellas,41.8459,-71.0828
2026-06-06,US,suggested_strategy,Scale Umbrellas,42.3876,-71.0995
2026-06-06,US,suggested_strategy,Baseline,39.2904,-76.6122
2026-06-06,US,suggested_strategy,Baseline,38.9807,-77.1003
2026-06-06,US,suggested_strategy,Baseline,38.9907,-77.0261
2026-06-06,US,suggested_strategy,Baseline,39.084,-77.1528
2026-06-06,US,suggested_strategy,Baseline,38.9786,-76.4918
2026-06-06,US,suggested_strategy,Scale Umbrellas,43.6574,-70.2589
2026-06-06,US,suggested_strategy,Baseline,43.5781,-70.3217
2026-06-06,US,suggested_strategy,Scale Umbrellas,43.7295,-70.242
2026-06-06,US,suggested_strategy,Scale Umbrellas,44.7988,-68.7726
2026-06-06,US,suggested_strategy,Baseline,43.1531,-70.8001
2026-06-06,US,suggested_strategy,Baseline,42.2776,-83.7409
2026-06-06,US,suggested_strategy,Baseline,42.9634,-85.6681
2026-06-06,US,suggested_strategy,Baseline,42.5836,-83.2455
2026-06-06,US,suggested_strategy,Baseline,42.3714,-83.4702
2026-06-06,US,suggested_strategy,Baseline,42.7009,-82.9591
2026-06-06,US,suggested_strategy,Baseline,44.98,-93.2638
2026-06-06,US,suggested_strategy,Baseline,44.9444,-93.0933
2026-06-06,US,suggested_strategy,Baseline,45.0105,-93.4555
2026-06-06,US,suggested_strategy,Baseline,44.9133,-93.5033
2026-06-06,US,suggested_strategy,Baseline,44.8547,-93.4708
2026-06-06,US,suggested_strategy,Baseline,38.6517,-90.2053
2026-06-06,US,suggested_strategy,Scale Umbrellas,39.0997,-94.5786
2026-06-06,US,suggested_strategy,Baseline,38.6631,-90.5771
2026-06-06,US,suggested_strategy,Baseline,38.7839,-90.4812
2026-06-06,US,suggested_strategy,Scale Umbrellas,37.2153,-93.2982
2026-06-06,US,suggested_strategy,Baseline,32.4618,-90.1154
2026-06-06,US,suggested_strategy,Scale Umbrellas,30.3674,-89.0928
2026-06-06,US,suggested_strategy,Scale Umbrellas,31.3271,-89.2903
2026-06-06,US,suggested_strategy,Baseline,32.2988,-90.1848
2026-06-06,US,suggested_strategy,Baseline,34.989,-90.0126
2026-06-06,US,suggested_strategy,Baseline,45.6797,-111.0386
2026-06-06,US,suggested_strategy,Baseline,45.7833,-108.5007
2026-06-06,US,suggested_strategy,Scale Umbrellas,47.5002,-111.3008
2026-06-06,US,suggested_strategy,Baseline,46.8721,-113.994
2026-06-06,US,suggested_strategy,Baseline,48.1958,-114.3129
2026-06-06,US,suggested_strategy,Baseline,35.2271,-80.8431
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),35.7721,-78.6386
2026-06-06,US,suggested_strategy,Baseline,35.994,-78.8986
2026-06-06,US,suggested_strategy,Sun Protection (Hats/Shirts),34.2356,-77.946
2026-06-06,US,suggested_strategy,Baseline,35.9132,-79.0558
2026-06-06,US,suggested_strategy,Baseline,46.8772,-96.7898
2026-06-06,US,suggested_strategy,Baseline,46.875,-96.9004
2026-06-06,US,suggested_strategy,Baseline,46.8083,-100.7837
2026-06-06,US,suggested_strategy,Baseline,46.8792,-102.7896
2026-06-06,US,suggested_strategy,Baseline,47.9253,-97.0328
2026-06-06,US,suggested_strategy,Baseline,41.2563,-95.9404
2026-06-06,US,suggested_strategy,Scale Umbrellas,40.8,-96.667
2026-06-06,US,suggested_strategy,Baseline,41.345,-96.256
2026-06-06,US,suggested_strategy,Baseline,41.1367,-95.8908
2026-06-06,US,suggested_strategy,Baseline,41.1544,-96.0422
2026-06-06,US,suggested_strategy,Scale Umbrellas,42.9956,-71.4548
2026-06-06,US,suggested_strategy,Baseline,42.7654,-71.4676
2026-06-06,US,suggested_strategy,Scale Umbrellas,42.9376,-70.8389
2026-06-06,US,suggested_strategy,Baseline,43.077,-70.7577
2026-06-06,US,suggested_strategy,Baseline,42.9815,-70.9478
2026-06-06,US,suggested_strategy,Baseline,40.7282,-74.0776
2026-06-06,US,suggested_strategy,Baseline,40.744,-74.0324
2026-06-06,US,suggested_strategy,Baseline,40.7968,-74.4815
