Date,Region,City,State,Lat,Lon,Umbrella_Revenue,Umbrella_Units,Non_Umbrella_Revenue,Non_Umbrella_Units,Observed_Precip_In,Is_Rainy,Verified_Match
2026-09-03,US,Rockville,Maryland,39.084,-77.1528,47.47,0,0.0,0.0,0.2204724409448818,True,True
2026-09-03,US,Rogers,Arkansas,36.332,-94.1185,23.68,0,0.0,0.0,0.0,False,False
2026-09-03,US,Saint Charles,Missouri,38.7839,-90.4812,25.79,0,0.0,0.0,0.0039370078740157,False,False
2026-09-03,US,Saint Louis,Missouri,38.6517,-90.2053,116.25,0,0.0,0.0,0.0039370078740157,False,False
2026-09-03,US,Saint Paul,Minnesota,44.9444,-93.0933,60.76,0,0.0,0.0,0.8149606299212598,True,True
2026-09-03,US,Salem,Oregon,44.9429,-123.0351,24.27,0,0.0,0.0,0.4251968503937008,True,True
2026-09-03,US,Salt Lake City,Utah,40.7608,-111.891,38.95,0,0.0,0.0,0.0,False,False
2026-09-03,US,San Antonio,Texas,29.4241,-98.4936,176.9,2,0.0,0.0,0.0354330708661417,False,False
2026-09-03,US,San Diego,California,32.7157,-117.1647,285.45,6,0.0,0.0,0.0,False,False
2026-09-03,US,San Francisco,California,37.7749,-122.4194,575.75,25,0.0,0.0,0.0,False,False
2026-09-03,US,San Jose,California,37.3394,-121.895,226.13,3,0.0,0.0,0.0,False,False
2026-09-03,US,Sandy,Utah,40.5916,-111.8841,13.56,0,0.0,0.0,0.0,False,False
2026-09-03,US,Santa Fe,New Mexico,35.687,-105.9378,23.47,0,0.0,0.0,0.0039370078740157,False,False
2026-09-03,US,Savannah,Georgia,32.0835,-81.0998,73.79,0,0.0,0.0,0.2362204724409448,True,True
2026-09-03,US,Scarborough,Maine,43.5781,-70.3217,13.88,0,0.0,0.0,0.6929133858267718,True,True
2026-09-03,US,Scottsdale,Arizona,33.5092,-111.899,86.31,0,0.0,0.0,0.0551181102362204,False,False
2026-09-03,US,Seattle,Washington,47.6062,-122.3321,355.46,10,0.0,0.0,0.1771653543307086,False,False
2026-09-03,US,Sheridan,Wyoming,44.7972,-106.9562,9.49,0,0.0,0.0,0.0,False,False
2026-09-03,US,Shreveport,Louisiana,32.5251,-93.7502,67.11,0,0.0,0.0,0.0551181102362204,False,False
2026-09-03,US,Silver Spring,Maryland,38.9907,-77.0261,50.77,0,0.0,0.0,0.1692913385826771,False,False
2026-09-03,US,Sioux Falls,South Dakota,43.55,-96.7003,14.03,0,0.0,0.0,0.3976377952755905,True,True
2026-09-03,US,Sitka,Alaska,57.0532,-135.3309,3.69,0,0.0,0.0,0.0,False,False
2026-09-03,US,Somerville,Massachusetts,42.3876,-71.0995,42.07,0,0.0,0.0,0.2165354330708661,True,True
2026-09-03,US,South Burlington,Vermont,44.467,-73.171,10.73,0,0.0,0.0,0.8149606299212598,True,True
2026-09-03,US,South Jordan,Utah,40.5622,-111.9297,21.06,0,0.0,0.0,0.0,False,False
2026-09-03,US,Southaven,Mississippi,34.989,-90.0126,9.76,0,0.0,0.0,0.0078740157480314,False,False
2026-09-03,US,Spokane,Washington,47.6569,-117.425,22.34,0,0.0,0.0,0.0944881889763779,False,False
2026-09-03,US,Springfield,Missouri,37.2153,-93.2982,26.12,0,0.0,0.0,0.0,False,False
2026-09-03,US,Stamford,Connecticut,41.0534,-73.5387,37.43,0,0.0,0.0,0.421259842519685,True,True
2026-09-03,US,Staten Island,New York,40.5623,-74.1399,114.74,0,0.0,0.0,0.3070866141732283,True,True
2026-09-03,US,Stowe,Vermont,44.4653,-72.6846,7.48,0,0.0,0.0,0.7480314960629921,True,True
2026-09-03,US,Tacoma,Washington,47.2529,-122.4443,51.559999999999995,0,0.0,0.0,0.4409448818897637,True,True
2026-09-03,US,Tampa,Florida,27.9475,-82.4584,160.57,0,0.0,0.0,0.4409448818897637,True,True
2026-09-03,US,Tijeras,New Mexico,35.0809,-106.3881,6.72,0,0.0,0.0,0.0,False,False
2026-09-03,US,Tucson,Arizona,32.2217,-110.9265,92.95,0,0.0,0.0,0.1220472440944882,False,False
2026-09-03,US,Tulsa,Oklahoma,36.154,-95.9928,103.89,0,0.0,0.0,0.0,False,False
2026-09-03,US,Vancouver,Washington,45.6387,-122.6615,62.86,0,0.0,0.0,0.5393700787401574,True,True
2026-09-03,US,Virginia Beach,Virginia,36.8529,-75.978,110.47,0,0.0,0.0,0.0118110236220472,False,False
2026-09-03,US,Warwick,Rhode Island,41.7001,-71.4162,10.89,0,0.0,0.0,0.7598425196850394,True,True
2026-09-03,US,Washington,District of Columbia,38.8951,-77.0364,406.53,11,0.0,0.0,0.1338582677165354,False,False
2026-09-03,US,Wasilla,Alaska,61.5809,-149.4415,2.32,0,0.0,0.0,0.0,False,False
2026-09-03,US,Waukesha,Wisconsin,43.0117,-88.2315,15.19,0,0.0,0.0,0.3818897637795275,True,True
2026-09-03,US,West Chester,Pennsylvania,39.961,-75.608,40.48,0,0.0,0.0,0.4448818897637795,True,True
2026-09-03,US,West Des Moines,Iowa,41.5772,-93.7113,12.84,0,0.0,0.0,0.0118110236220472,False,False
2026-09-03,US,West Fargo,North Dakota,46.875,-96.9004,9.12,0,0.0,0.0,0.2755905511811024,True,True
2026-09-03,US,West Lafayette,Indiana,40.4259,-86.9081,21.16,0,0.0,0.0,0.0275590551181102,False,False
2026-09-03,US,Westfield,New Jersey,40.659,-74.3474,42.89,0,0.0,0.0,0.2559055118110236,True,True
2026-09-03,US,Wheeling,West Virginia,40.064,-80.7209,13.19,0,0.0,0.0,0.1771653543307086,False,False
2026-09-03,US,Whitefish Bay,Wisconsin,43.1133,-87.9001,15.48,0,0.0,0.0,0.4999999999999999,True,True
2026-09-03,US,Wichita,Kansas,37.6922,-97.3375,53.62,0,0.0,0.0,0.0,False,False
2026-09-03,US,Wilmette,Illinois,42.0722,-87.7228,37.99,0,0.0,0.0,0.1968503937007873,False,False
2026-09-03,US,Wilmington,Delaware,39.746,-75.5466,64.01,0,0.0,0.0,0.5905511811023622,True,True
2026-09-03,US,Wilmington,North Carolina,34.2356,-77.946,72.48,0,0.0,0.0,0.0196850393700787,False,False
2026-09-04,CAN,Blainville,Quebec,45.6668,-73.8825,0.8,0,0.0,0.0,0.0708661417322834,False,False
2026-09-04,CAN,Brossard,Quebec,45.4501,-73.4658,0.58,0,0.0,0.0,0.0669291338582677,False,False
2026-09-04,CAN,Burnaby,British Columbia,49.2664,-122.9526,7.53,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,CAN,Calgary,Alberta,51.0501,-114.0853,12.27,0,0.0,0.0,0.1220472440944882,False,False
2026-09-04,CAN,Cote-Saint-Luc,Quebec,45.4654,-73.6659,0.49,0,0.0,0.0,0.0590551181102362,False,False
2026-09-04,CAN,Dartmouth,Nova Scotia,44.6713,-63.5772,0.24,0,0.0,0.0,0.8385826771653544,True,True
2026-09-04,CAN,Dieppe,New Brunswick,46.0784,-64.6874,0.91,0,0.0,0.0,1.2125984251968505,True,True
2026-09-04,CAN,Dorval,Quebec,45.4473,-73.7534,0.54,0,0.0,0.0,0.0669291338582677,False,False
2026-09-04,CAN,Edmonton,Alberta,53.5501,-113.4687,5.26,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,CAN,Fredericton,New Brunswick,45.9454,-66.6656,0.28,0,0.0,0.0,0.3228346456692913,True,True
2026-09-04,CAN,Guelph,Ontario,43.5459,-80.256,2.21,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,CAN,Halifax,Nova Scotia,44.6427,-63.5769,1.76,0,0.0,0.0,0.7204724409448819,True,True
2026-09-04,CAN,Headingley,Manitoba,49.8753,-97.409,0.24,0,0.0,0.0,0.1259842519685039,False,False
2026-09-04,CAN,Kingston,Ontario,44.2298,-76.481,1.55,0,0.0,0.0,0.0,False,False
2026-09-04,CAN,Markham,Ontario,43.8668,-79.2663,2.91,0,0.0,0.0,0.0,False,False
2026-09-04,CAN,Moncton,New Brunswick,46.0945,-64.7965,0.44,0,0.0,0.0,0.9645669291338582,True,True
2026-09-04,CAN,Montreal,Quebec,45.5088,-73.5878,7.21,0,0.0,0.0,0.0393700787401574,False,False
2026-09-04,CAN,North Vancouver,British Columbia,49.3164,-123.0693,5.64,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,CAN,Ottawa,Ontario,45.4112,-75.6981,11.82,0,0.0,0.0,0.0196850393700787,False,False
2026-09-04,CAN,Paradise,Newfoundland and Labrador,47.5333,-52.9667,0.27,0,0.0,0.0,0.0118110236220472,False,False
2026-09-04,CAN,Regina,Saskatchewan,50.4501,-104.6178,0.26,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,CAN,Saskatoon,Saskatchewan,52.1324,-106.6689,1.24,0,0.0,0.0,0.0,False,False
2026-09-04,CAN,St. Albert,Alberta,53.6334,-113.6353,0.64,0,0.0,0.0,0.0472440944881889,False,False
2026-09-04,CAN,St. John'S,Newfoundland and Labrador,47.5649,-52.7093,0.3,0,0.0,0.0,0.0472440944881889,False,False
2026-09-04,CAN,Surrey,British Columbia,49.1064,-122.8251,8.68,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,CAN,Toronto,Ontario,43.7064,-79.3986,36.36,3,0.0,0.0,0.0,False,False
2026-09-04,CAN,Vancouver,British Columbia,49.2497,-123.1193,27.76,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,CAN,Victoria,British Columbia,48.4359,-123.3516,6.56,0,0.0,0.0,0.0,False,False
2026-09-04,CAN,Wainwright,Alberta,52.8348,-110.8534,0.2,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,CAN,West Baptiste,Alberta,54.7502,-113.5688,0.12,0,0.0,0.0,0.1692913385826771,False,False
2026-09-04,CAN,Winnipeg,Manitoba,49.8844,-97.147,1.36,0,0.0,0.0,0.1299212598425196,False,False
2026-09-04,CAN,Yellow Grass,Saskatchewan,49.8001,-104.1678,0.34,0,0.0,0.0,0.0,False,False
2026-09-04,UK,Aberdare,Wales,51.7144,-3.4492,3.66,0,0.0,0.0,0.4999999999999999,True,True
2026-09-04,UK,Aberdeen,Scotland,57.1437,-2.0981,3.85,0,0.0,0.0,0.0,False,False
2026-09-04,UK,Aboyne,Scotland,57.0755,-2.7802,1.49,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,UK,Balerno,Scotland,55.8844,-3.3398,1.82,0,0.0,0.0,0.1496062992125984,False,False
2026-09-04,UK,Banchory,Scotland,57.0517,-2.4882,2.36,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,UK,Barrhead,Scotland,55.7992,-4.3928,1.97,0,0.0,0.0,0.3937007874015747,True,True
2026-09-04,UK,Belfast,Northern Ireland,54.5968,-5.9254,1.9,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,UK,Birmingham,England,52.4814,-1.8998,7.96,0,0.0,0.0,0.3661417322834646,True,True
2026-09-04,UK,Brighton,England,50.8284,-0.1395,6.47,0,0.0,0.0,0.0511811023622047,False,False
2026-09-04,UK,Bristol,England,51.4552,-2.5966,27.73,1,0.0,0.0,0.0984251968503936,False,False
2026-09-04,UK,Cardiff,Wales,51.48,-3.18,5.21,0,0.0,0.0,0.2047244094488189,True,True
2026-09-04,UK,Clarbeston Road,Wales,51.8514,-4.8806,1.75,0,0.0,0.0,0.2637795275590551,True,True
2026-09-04,UK,Craigavon,Northern Ireland,54.4471,-6.387,1.74,0,0.0,0.0,0.0314960629921259,False,False
2026-09-04,UK,Cwmbran,Wales,51.6545,-3.0228,1.72,0,0.0,0.0,0.1299212598425196,False,False
2026-09-04,UK,Dromara,Northern Ireland,54.3667,-6.0167,1.62,0,0.0,0.0,0.0314960629921259,False,False
2026-09-04,UK,Dunfermline,Scotland,56.0716,-3.4589,3.88,0,0.0,0.0,0.1023622047244094,False,False
2026-09-04,UK,Edinburgh,Scotland,55.9521,-3.1965,7.71,0,0.0,0.0,0.0984251968503936,False,False
2026-09-04,UK,Glasgow,Scotland,55.8652,-4.2576,9.77,0,0.0,0.0,0.3149606299212598,True,True
2026-09-04,UK,Hove,England,50.8309,-0.1672,7.97,0,0.0,0.0,0.0511811023622047,False,False
2026-09-04,UK,Llanidloes,Wales,52.4498,-3.54,1.64,0,0.0,0.0,0.5354330708661417,True,True
2026-09-04,UK,London,England,51.5085,-0.1257,205.72,3,0.0,0.0,0.0511811023622047,False,False
2026-09-04,UK,Manchester,England,53.481,-2.2374,7.61,0,0.0,0.0,0.6023622047244095,True,True
2026-09-04,UK,Merthyr Tydfil,Wales,51.7479,-3.3778,1.91,0,0.0,0.0,0.4999999999999999,True,True
2026-09-04,UK,Newry,Northern Ireland,54.1784,-6.3374,3.61,0,0.0,0.0,0.0354330708661417,False,False
2026-09-04,UK,Port Talbot,Wales,51.5924,-3.7802,2.01,0,0.0,0.0,0.3464566929133859,True,True
2026-09-04,UK,Sheffield,England,53.383,-1.4659,11.93,0,0.0,0.0,0.3937007874015747,True,True
2026-09-04,UK,Swansea,Wales,51.6214,-3.9436,1.65,0,0.0,0.0,0.3307086614173228,True,True
2026-09-04,UK,Swindon,England,51.558,-1.7812,14.54,0,0.0,0.0,0.0590551181102362,False,False
2026-09-04,US,Aberdeen,South Dakota,45.4647,-98.4865,1.47,0,0.0,0.0,0.0,False,False
2026-09-04,US,Albuquerque,New Mexico,35.0845,-106.6511,52.77,0,0.0,0.0,0.0236220472440944,False,False
2026-09-04,US,Alexandria,Virginia,38.8048,-77.0469,143.49,2,0.0,0.0,0.0629921259842519,False,False
2026-09-04,US,Alpharetta,Georgia,34.0754,-84.2941,44.75,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Ames,Iowa,42.0347,-93.6199,8.11,0,0.0,0.0,0.0,False,False
2026-09-04,US,Anchorage,Alaska,61.2181,-149.9003,12.87,0,0.0,0.0,0.0,False,False
2026-09-04,US,Ann Arbor,Michigan,42.2776,-83.7409,46.6,0,0.0,0.0,0.2598425196850393,True,True
2026-09-04,US,Annapolis,Maryland,38.9786,-76.4918,32.7,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,US,Appleton,Wisconsin,44.2619,-88.4154,10.23,0,0.0,0.0,0.3976377952755905,True,True
2026-09-04,US,Arlington,Virginia,38.881,-77.1043,102.92,0,0.0,0.0,0.0551181102362204,False,False
2026-09-04,US,Astoria,New York,40.772,-73.9301,46.21,0,0.0,0.0,0.3149606299212598,True,True
2026-09-04,US,Atlanta,Georgia,33.749,-84.388,203.82,2,0.0,0.0,0.0118110236220472,False,False
2026-09-04,US,Aurora,Colorado,39.7294,-104.8319,22.67,0,0.0,0.0,0.0,False,False
2026-09-04,US,Austin,Texas,30.2672,-97.7431,262.19,3,0.0,0.0,0.0629921259842519,False,False
2026-09-04,US,Baltimore,Maryland,39.2904,-76.6122,62.83,0,0.0,0.0,0.0118110236220472,False,False
2026-09-04,US,Bangor,Maine,44.7988,-68.7726,5.06,0,0.0,0.0,0.0393700787401574,False,False
2026-09-04,US,Barrington,Rhode Island,41.7407,-71.3087,13.26,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,US,Baton Rouge,Louisiana,30.4433,-91.1875,70.67,0,0.0,0.0,0.0866141732283464,False,False
2026-09-04,US,Beaverton,Oregon,45.4871,-122.8037,20.48,0,0.0,0.0,0.3070866141732283,True,True
2026-09-04,US,Bellevue,Nebraska,41.1367,-95.8908,4.2,0,0.0,0.0,0.0,False,False
2026-09-04,US,Bellevue,Washington,47.6104,-122.2007,45.94,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,US,Bentonville,Arkansas,36.3728,-94.2088,23.650000000000002,0,0.0,0.0,0.0,False,False
2026-09-04,US,Berkley,Massachusetts,41.8459,-71.0828,17.66,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,US,Bethesda,Maryland,38.9807,-77.1003,65.68,0,0.0,0.0,0.0551181102362204,False,False
2026-09-04,US,Billings,Montana,45.7833,-108.5007,10.78,0,0.0,0.0,0.0,False,False
2026-09-04,US,Birmingham,Alabama,33.5207,-86.8025,62.9,0,0.0,0.0,0.0472440944881889,False,False
2026-09-04,US,Bismarck,North Dakota,46.8083,-100.7837,4.68,0,0.0,0.0,0.0,False,False
2026-09-04,US,Bloomfield Hills,Michigan,42.5836,-83.2455,30.66,0,0.0,0.0,0.358267716535433,True,True
2026-09-04,US,Bloomington,Indiana,39.1653,-86.5264,24.93,0,0.0,0.0,0.0196850393700787,False,False
2026-09-04,US,Boca Raton,Florida,26.3587,-80.0831,101.53,0,0.0,0.0,0.6496062992125984,True,True
2026-09-04,US,Boise,Idaho,43.6135,-116.2034,28.06,0,0.0,0.0,0.1889763779527559,False,False
2026-09-04,US,Boston,Massachusetts,42.3584,-71.0598,168.13,2,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Bowling Green,Kentucky,36.9903,-86.4436,11.55,0,0.0,0.0,0.0590551181102362,False,False
2026-09-04,US,Bozeman,Montana,45.6796,-111.0386,8.3,0,0.0,0.0,0.0,False,False
2026-09-04,US,Broken Arrow,Oklahoma,36.0526,-95.7908,14.93,0,0.0,0.0,0.0,False,False
2026-09-04,US,Bronx,New York,40.8499,-73.8664,76.71,0,0.0,0.0,0.4566929133858267,True,True
2026-09-04,US,Brooklyn,New York,40.6501,-73.9496,662.37,40,0.0,0.0,0.3937007874015747,True,True
2026-09-04,US,Burlington,Vermont,44.4759,-73.2121,6.11,0,0.0,0.0,0.0944881889763779,False,False
2026-09-04,US,Cambridge,Massachusetts,42.3751,-71.1056,60.35,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Carmel,Indiana,39.9784,-86.118,46.02,0,0.0,0.0,0.1968503937007873,False,False
2026-09-04,US,Carson City,Nevada,39.1638,-119.7674,3.79,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Casper,Wyoming,42.8666,-106.3131,1.84,0,0.0,0.0,0.0,False,False
2026-09-04,US,Cedar Rapids,Iowa,42.0083,-91.6441,16.86,0,0.0,0.0,0.0354330708661417,False,False
2026-09-04,US,Chapel Hill,North Carolina,35.9132,-79.0558,39.61,0,0.0,0.0,0.0787401574803149,False,False
2026-09-04,US,Charleston,South Carolina,32.7763,-79.9328,54.38,0,0.0,0.0,0.1299212598425196,False,False
2026-09-04,US,Charleston,West Virginia,38.3498,-81.6326,7.06,0,0.0,0.0,0.0590551181102362,False,False
2026-09-04,US,Charlotte,North Carolina,35.2271,-80.8431,178.79,2,0.0,0.0,0.0118110236220472,False,False
2026-09-04,US,Chattanooga,Tennessee,35.0456,-85.3097,31.11,0,0.0,0.0,0.0787401574803149,False,False
2026-09-04,US,Chesterfield,Missouri,38.6631,-90.5771,26.12,0,0.0,0.0,0.0,False,False
2026-09-04,US,Cheyenne,Wyoming,41.14,-104.8202,8.47,0,0.0,0.0,0.0,False,False
2026-09-04,US,Chicago,Illinois,41.85,-87.65,497.73,25,0.0,0.0,0.2125984251968504,True,True
2026-09-04,US,Cincinnati,Ohio,39.1271,-84.5144,125.78,0,0.0,0.0,0.0433070866141732,False,False
2026-09-04,US,Cleveland,Ohio,41.4995,-81.6954,25.4,0,0.0,0.0,0.1141732283464566,False,False
2026-09-04,US,Cody,Wyoming,44.5263,-109.0565,2.3200000000000003,0,0.0,0.0,0.0,False,False
2026-09-04,US,Coeur D'Alene,Idaho,47.6777,-116.7805,1.81,0,0.0,0.0,0.2244094488188976,True,True
2026-09-04,US,Colorado Springs,Colorado,38.8339,-104.8214,49.18,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Columbia,South Carolina,34.0007,-81.0348,39.03,0,0.0,0.0,0.0,False,False
2026-09-04,US,Columbus,Ohio,39.9612,-82.9988,104.88,0,0.0,0.0,0.1535433070866141,False,False
2026-09-04,US,Cordova,Alaska,60.5432,-145.7587,5.04,0,0.0,0.0,0.0,False,False
2026-09-04,US,Cranston,Rhode Island,41.7798,-71.4373,7.02,0,0.0,0.0,0.0236220472440944,False,False
2026-09-04,US,Dallas,Texas,32.7831,-96.8067,254.26,2,0.0,0.0,0.0275590551181102,False,False
2026-09-04,US,Dayton,Ohio,39.759,-84.1916,39.94,0,0.0,0.0,0.0787401574803149,False,False
2026-09-04,US,Decatur,Georgia,33.7748,-84.2963,33.84,0,0.0,0.0,0.0118110236220472,False,False
2026-09-04,US,Denver,Colorado,39.7392,-104.9847,95.07,0,0.0,0.0,0.0,False,False
2026-09-04,US,Des Moines,Iowa,41.6005,-93.6091,11.44,0,0.0,0.0,0.0,False,False
2026-09-04,US,Dickinson,North Dakota,46.8792,-102.7896,4.4,0,0.0,0.0,0.0,False,False
2026-09-04,US,Downers Grove,Illinois,41.8089,-88.0112,24.49,0,0.0,0.0,0.1732283464566929,False,False
2026-09-04,US,Doylestown,Pennsylvania,40.3101,-75.1299,27.41,0,0.0,0.0,0.1259842519685039,False,False
2026-09-04,US,Dublin,Ohio,40.0992,-83.1141,27.59,0,0.0,0.0,0.1417322834645669,False,False
2026-09-04,US,Durham,North Carolina,35.994,-78.8986,37.71,0,0.0,0.0,0.0354330708661417,False,False
2026-09-04,US,Eagle,Idaho,43.6954,-116.354,7.63,0,0.0,0.0,0.4330708661417323,True,True
2026-09-04,US,Eagle Mountain,Utah,40.3144,-111.9849,2.21,0,0.0,0.0,0.0,False,False
2026-09-04,US,East Greenwich,Rhode Island,41.6604,-71.4559,6.29,0,0.0,0.0,0.0393700787401574,False,False
2026-09-04,US,Eden Prairie,Minnesota,44.8547,-93.4708,13.88,0,0.0,0.0,0.2913385826771654,True,True
2026-09-04,US,Edmond,Oklahoma,35.6528,-97.4781,64.38,0,0.0,0.0,0.0,False,False
2026-09-04,US,Eliot,Maine,43.1531,-70.8001,3.97,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,US,Elkhorn,Nebraska,41.345,-96.256,9.94,0,0.0,0.0,0.0,False,False
2026-09-04,US,Essex Junction,Vermont,44.4906,-73.111,4.12,0,0.0,0.0,0.0748031496062992,False,False
2026-09-04,US,Eugene,Oregon,44.0521,-123.0868,21.61,0,0.0,0.0,0.7401574803149606,True,True
2026-09-04,US,Evanston,Illinois,42.0411,-87.6901,29.86,0,0.0,0.0,0.1574803149606299,False,False
2026-09-04,US,Ewa Beach,Hawaii,21.3156,-158.0072,27.89,0,0.0,0.0,0.0,False,False
2026-09-04,US,Exeter,New Hampshire,42.9815,-70.9478,6.33,0,0.0,0.0,0.0196850393700787,False,False
2026-09-04,US,Fairbanks,Alaska,64.8378,-147.7164,3.67,0,0.0,0.0,0.7007874015748031,True,True
2026-09-04,US,Fairfax,Virginia,38.8462,-77.3064,49.72,0,0.0,0.0,0.0826771653543307,False,False
2026-09-04,US,Fairfield,Connecticut,41.1412,-73.2637,26.4,0,0.0,0.0,0.3897637795275591,True,True
2026-09-04,US,Fairhope,Alabama,30.523,-87.9033,16.63,0,0.0,0.0,0.5787401574803149,True,True
2026-09-04,US,Falmouth,Maine,43.7295,-70.242,7.02,0,0.0,0.0,0.0236220472440944,False,False
2026-09-04,US,Fargo,North Dakota,46.8772,-96.7898,11.2,0,0.0,0.0,0.0,False,False
2026-09-04,US,Fayetteville,Arkansas,36.0626,-94.1574,15.91,0,0.0,0.0,0.0,False,False
2026-09-04,US,Fort Collins,Colorado,40.5853,-105.0844,23.62,0,0.0,0.0,0.0,False,False
2026-09-04,US,Fort Wayne,Indiana,41.1306,-85.1289,34.54,0,0.0,0.0,0.0866141732283464,False,False
2026-09-04,US,Fort Worth,Texas,32.7254,-97.3208,105.74,0,0.0,0.0,0.0393700787401574,False,False
2026-09-04,US,Franklin,Tennessee,35.9251,-86.8689,50.91,0,0.0,0.0,0.1220472440944882,False,False
2026-09-04,US,Gilbert,Arizona,33.3528,-111.789,22.67,0,0.0,0.0,0.0157480314960629,False,False
2026-09-04,US,Grand Forks,North Dakota,47.9253,-97.0328,1.53,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,US,Grand Rapids,Michigan,42.9634,-85.6681,51.0,0,0.0,0.0,0.7125984251968505,True,True
2026-09-04,US,Great Falls,Montana,47.5002,-111.3008,5.03,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,US,Greenville,South Carolina,34.8526,-82.394,60.730000000000004,0,0.0,0.0,0.0,False,False
2026-09-04,US,Greenwich,Connecticut,41.0265,-73.6285,71.29,0,0.0,0.0,0.2204724409448818,True,True
2026-09-04,US,Gulfport,Mississippi,30.3674,-89.0928,11.02,0,0.0,0.0,0.8188976377952756,True,True
2026-09-04,US,Hampton,New Hampshire,42.9376,-70.8389,9.93,0,0.0,0.0,0.0275590551181102,False,False
2026-09-04,US,Hattiesburg,Mississippi,31.3271,-89.2903,6.05,0,0.0,0.0,0.1692913385826771,False,False
2026-09-04,US,Henderson,Nevada,36.0397,-114.9819,37.45,1,0.0,0.0,0.0,False,False
2026-09-04,US,Hoboken,New Jersey,40.744,-74.0324,51.2,0,0.0,0.0,0.3307086614173228,True,True
2026-09-04,US,Honolulu,Hawaii,21.3069,-157.8583,141.34,0,0.0,0.0,0.0511811023622047,False,False
2026-09-04,US,Houston,Texas,29.7633,-95.3633,469.03,12,0.0,0.0,0.4566929133858267,True,True
2026-09-04,US,Huntington,West Virginia,38.4192,-82.4452,8.39,0,0.0,0.0,0.0944881889763779,False,False
2026-09-04,US,Huntsville,Alabama,34.7304,-86.5859,50.37,0,0.0,0.0,0.0708661417322834,False,False
2026-09-04,US,Hurricane,West Virginia,38.4326,-82.0201,4.36,0,0.0,0.0,0.2204724409448818,True,True
2026-09-04,US,Hyde Park,Vermont,44.5939,-72.6165,3.47,0,0.0,0.0,0.2637795275590551,True,True
2026-09-04,US,Indianapolis,Indiana,39.7684,-86.158,81.55,0,0.0,0.0,0.1535433070866141,False,False
2026-09-04,US,Iowa City,Iowa,41.6611,-91.5302,12.25,0,0.0,0.0,0.0,False,False
2026-09-04,US,Jackson,Mississippi,32.2988,-90.1848,6.78,0,0.0,0.0,0.1535433070866141,False,False
2026-09-04,US,Jersey City,New Jersey,40.7282,-74.0776,99.21,0,0.0,0.0,0.3307086614173228,True,True
2026-09-04,US,Jonesboro,Arkansas,35.8423,-90.7043,15.89,0,0.0,0.0,0.0039370078740157,False,False
2026-09-04,US,Kailua,Hawaii,21.4024,-157.7405,19.56,0,0.0,0.0,0.1692913385826771,False,False
2026-09-04,US,Kalispell,Montana,48.1958,-114.3129,6.09,0,0.0,0.0,0.2559055118110236,True,True
2026-09-04,US,Kaneohe,Hawaii,21.3999,-157.799,18.01,0,0.0,0.0,0.1692913385826771,False,False
2026-09-04,US,Kansas City,Missouri,39.0997,-94.5786,49.88,0,0.0,0.0,0.0,False,False
2026-09-04,US,Knoxville,Tennessee,35.9606,-83.9207,69.83,0,0.0,0.0,0.0118110236220472,False,False
2026-09-04,US,Kuna,Idaho,43.4918,-116.4201,12.81,0,0.0,0.0,0.2637795275590551,True,True
2026-09-04,US,Lafayette,Louisiana,30.2241,-92.0198,41.24,0,0.0,0.0,0.0629921259842519,False,False
2026-09-04,US,Lake Oswego,Oregon,45.4207,-122.6706,30.65,0,0.0,0.0,0.2755905511811024,True,True
2026-09-04,US,Lancaster,Pennsylvania,40.0379,-76.3055,30.58,0,0.0,0.0,0.2755905511811024,True,True
2026-09-04,US,Las Cruces,New Mexico,32.3123,-106.7783,12.14,0,0.0,0.0,0.0078740157480314,False,False
2026-09-04,US,Las Vegas,Nevada,36.175,-115.1372,101.88,0,0.0,0.0,0.0,False,False
2026-09-04,US,Lawrence,Kansas,38.9717,-95.2352,11.85,0,0.0,0.0,0.0,False,False
2026-09-04,US,Leawood,Kansas,38.9667,-94.6169,10.76,0,0.0,0.0,0.0,False,False
2026-09-04,US,Lennox,South Dakota,43.3541,-96.892,3.12,0,0.0,0.0,0.0,False,False
